codgeo,x,y,libgeo
35101,374713.737,6797133.899,Dourdain
35102,381838.452,6764336.51,Drouges
35103,381994.936,6755607.182,Eancé
35104,352769.189,6832555.526,Epiniac
35105,393740.865,6786730.591,Erbrée
35106,357258.829,6756325.22,Ercé-en-Lamée
35107,364906.962,6804488.049,Ercé-près-Liffré
35108,369422.485,6770116.886,Essé
35109,386137.787,6782738.4,Étrelles
35110,357333.51,6813145.607,Feins
35111,382804.666,6829319.837,Le Ferré
35112,395589.86,6814718.685,Fleurigné
35114,379112.944,6759962.711,Forges-la-Forêt
35115,389368.09,6814060.932,Fougères
35116,343592.435,6842866.767,La Fresnais
35117,311194.488,6792631.588,Gaël
35118,364361.717,6808289.12,Gahard
35119,391932.118,6774476.743,Gennes-sur-Seiche
35120,343722.456,6801145.113,Gévezé
35121,369213.491,6803777.584,Gosné
35122,339923.078,6844801.421,La Gouesnière
35123,339365.591,6778768.479,Goven
35124,345844.727,6747663.316,Grand-Fougeray
35125,383319.806,6768909.035,La Guerche-de-Bretagne
35126,342723.379,6773614.146,Guichen
35127,337122.945,6769294.114,Guignen
35128,349870.542,6809606.999,Guipel
35130,345944.313,6810917.341,Hédé-Bazouges
35131,341873.526,6791150.387,L'Hermitage
35132,345640.375,6843356.853,Hirel
35133,326347.828,6791172.541,Iffendic
35134,339282.161,6810386.446,Les Iffs
35135,332765.493,6805507.148,Irodouër
35136,364134.626,6769817.081,Janzé
35137,388357.234,6810143.658,Javené
35138,392629.987,6816896.259,Laignelet
35139,348424.466,6773465.423,Laillé
35140,362026.819,6760283.676,Lalleu
35141,381593.904,6793182.279,Landavran
35142,393275.196,6820588.35,Landéan
35143,328473.861,6805914.313,Landujan
35144,340501.822,6803867.339,Langan
35145,335082.836,6748299.833,Langon
35146,343205.911,6805815.602,Langouet
35148,352878.929,6820446.745,Lanrigan
35149,337257.225,6774691.92,Lassy
35150,387483.341,6814979.662,Lécousse
35151,331552.702,6761668.449,Lieuron
35152,364801.653,6798895.98,Liffré
35153,342036.165,6841071.976,Lillemer
35154,377236.145,6800745.195,Livré-sur-Changeon
35155,334769.305,6763838.552,Lohéac
35156,333953.97,6812521.451,Longaulnay
35157,397890.991,6818290.511,Le Loroux
35159,350133.762,6826197.078,Lourmais
35160,320948.519,6771815.773,Loutehel
35161,376876.26,6781322.679,Louvigné-de-Bais
35162,395410.114,6828670.345,Louvigné-du-Désert
35163,393496.357,6806512.568,Luitré-Dompierre
35164,358550.041,6818268.155,Marcillé-Raoul
35165,375215.721,6770981.793,Marcillé-Robert
35166,376468.357,6791875.851,Marpiré
35167,376378.771,6756438.919,Martigné-Ferchaud
35168,326694.041,6767696.512,Val d'Anast
35169,325986.535,6776091.283,Maxent
35170,381915.149,6802097.907,Mecé
35171,324686.028,6807653.571,Médréac
35172,343396.274,6824220.77,Meillac
35173,351895.731,6801294.055,Melesse
35174,390441.745,6828673.758,Mellé
35175,330178.154,6766970.058,Mernel
35176,338767.339,6757825.051,Guipry-Messac
35177,347326.502,6800854.708,La Mézière
35178,370990.657,6808892.64,Mézières-sur-Couesnon
35179,338780.884,6836168.989,Miniac-Morvan
35180,334752.004,6809258.894,Miniac-sous-Bécherel
35181,330443.841,6842355.969,Le Minihic-sur-Rance
35183,395556.213,6783864.989,Mondevert
35184,323935.872,6801367.649,Montauban-de-Bretagne
35185,393950.019,6797358.643,Montautour
35186,349180.49,6840623.628,Mont-Dol
35187,328456.272,6784995.982,Monterfil
35188,330901.91,6792316.221,Montfort-sur-Meu
35189,349431.004,6794237.36,Montgermont
35190,391736.764,6831741.622,Monthault
35191,379526.732,6825319.273,Les Portes du Coglais
35192,386313.608,6802879.883,Montreuil-des-Landes
35193,349811.393,6804154.865,Montreuil-le-Gast
35194,384649.313,6791901.132,Montreuil-sous-Pérouse
35195,353991.493,6810768.374,Montreuil-sur-Ille
35196,339642.869,6787222.901,Mordelles
35197,357977.037,6800893.617,Mouazé
35198,374856.255,6776569.633,Moulins
35199,380492.77,6766157.337,Moussé
35200,386379.092,6772305.372,Moutiers
35201,316145.935,6792511.13,Muel
35202,344932.926,6754512.247,La Noë-Blanche
35203,330375.921,6796748.463,La Nouaye
35204,360891.798,6779790.35,Nouvoitou
35205,358089.369,6823057.649,Noyal-sous-Bazouges
35206,352806.905,6782630.358,Noyal-Châtillon-sur-Seiche
35207,364770.233,6786338.974,Noyal-sur-Vilaine
35208,352127.493,6775279.95,Orgères
35210,344978.083,6794346.034,Pacé
35211,314684.36,6782598.565,Paimpont
35212,353216.44,6764431.571,Pancé
35214,388917.512,6804988.178,Parcé
35215,389615.602,6822210.468,Parigné
35216,341331.847,6798437.294,Parthenay-de-Bretagne
35217,397824.489,6778233.992,Le Pertre
35218,355509.421,6768709.045,Le Petit-Fougeray
35219,330723.373,6757185.765,Pipriac
35220,370496.902,6777351.435,Piré-Chancé
35221,346305.217,6763339.683,Pléchâtel
35222,362506.729,6835395.6,Pleine-Fougères
35223,321394.419,6778430.982,Plélan-le-Grand
35224,342433.215,6836325.437,Plerguer
35225,335463.269,6824386.284,Plesder
35226,338635.488,6822755.976,Pleugueneuc
35227,336528.96,6798284.445,Pleumeleuc
35228,327006.972,6843357.61,Pleurtuit
35229,383186.014,6787933.494,Pocé-les-Bois
35230,385495.86,6826897.344,Poilley
35231,350065.76,6765779.375,Poligné
35232,395311.063,6800967.287,Princé
35233,343684.357,6817117.123,Québriac
35234,318385.036,6805489.407,Quédillac
35235,384283.347,6764001.5,Rannée
35236,318958.65,6741248.842,Redon
35237,327923.86,6748107.092,Renac
35238,351773.302,6789346.192,Rennes
35239,375638.042,6765072.793,Retiers
35240,344308.719,6788227.921,Le Rheu
35241,328402.555,6846214.606,La Richardais
35242,364885.71,6819285.843,Rimou
35243,384294.566,6813417.998,Romagné
35244,367471.031,6818446.697,Romazy
35245,337898.516,6802518.906,Romillé
35246,344643.869,6838136.007,Roz-Landrieux
35247,361453.444,6842817.456,Roz-sur-Couesnon
35248,360434.692,6838321.385,Sains
35249,340049.621,6748046.499,Sainte-Anne-sur-Vilaine
35250,358656.805,6778006.419,Saint-Armel
35251,358781.965,6805675.829,Saint-Aubin-d'Aubigné
35252,380695.278,6786426.483,Saint-Aubin-des-Landes
35253,372065.175,6804560.436,Saint-Aubin-du-Cormier
35255,341902.887,6845822.959,Saint-Benoît-des-Ondes
35256,322600.142,6847317.623,Saint-Briac-sur-Mer
35257,378527.324,6819982.243,Maen Roch
35258,341109.047,6811423.795,Saint-Brieuc-des-Iffs
35259,356403.699,6841226.532,Saint-Broladre
35260,385529.635,6800247.856,Saint-Christophe-des-Bois
35261,370248.296,6813855.199,Saint-Christophe-de-Valains
35262,367053.914,6764401.839,Sainte-Colombe
35263,337922.888,6853196.146,Saint-Coulomb
35264,375777.392,6785966.776,Saint-Didier
35265,339543.431,6817819.164,Saint-Domineuc
35266,354115.296,6778885.825,Saint-Erblon
35268,333875.645,6752368.462,Saint-Ganton
35270,364546.951,6840635.915,Saint-Georges-de-Gréhaigne
35271,387380.634,6832038.825,Saint-Georges-de-Reintembault
35272,388957.352,6775401.072,Saint-Germain-du-Pinel
35273,384504.673,6819342.295,Saint-Germain-en-Coglès
35274,354869.354,6804618.85,Saint-Germain-sur-Ille
35275,339280.54,6794639.958,Saint-Gilles
35276,342158.325,6807352.935,Saint-Gondran
35277,322486.271,6791307.811,Saint-Gonlay
35278,351821.081,6794550.698,Saint-Grégoire
35279,339617.198,6842230.133,Saint-Guinoux
35280,376611.428,6813117.508,Saint-Hilaire-des-Landes
35281,348419.651,6785555.013,Saint-Jacques-de-la-Lande
35282,377802.388,6807141.758,Rives-du-Couesnon
35283,377272.718,6789004.241,Saint-Jean-sur-Vilaine
35284,334209.116,6845285.386,Saint-Jouan-des-Guérets
35285,328039.957,6752151.449,Saint-Just
35286,355471.1,6819921.187,Saint-Léger-des-Prés
35287,324601.894,6847626.89,Saint-Lunaire
35288,333268.948,6849304.921,Saint-Malo
35289,340933.858,6762880.623,Saint-Malo-de-Phily
35290,319746.749,6789416.83,Saint-Malon-sur-Mel
35291,358853.759,6841660.207,Saint-Marcan
35292,374451.896,6817183.112,Saint-Marc-le-Blanc
35294,324163.363,6744489.804,Sainte-Marie
35295,320800.497,6794040.291,Saint-Maugan
35296,353619.462,6807178.617,Saint-Médard-sur-Ille
35297,314247.74,6800680.551,Saint-Méen-le-Grand
35299,338750.126,6848846.66,Saint-Méloir-des-Ondes
35300,394492.851,6793774.311,Saint-M'Hervé
35302,316989.24,6797938.474,Saint-Onen-la-Chapelle
35304,372023.396,6812179.548,Saint-Ouen-des-Alleux
35305,322931.386,6785082.336,Saint-Péran
35306,336697.435,6842923.319,Saint-Père-Marc-en-Poulet
35307,330552.707,6809526.927,Saint-Pern
35308,339602.542,6828675.093,Mesnil-Roc'h
35309,362069.074,6818140.83,Saint-Rémy-du-Plain
35310,380475.277,6813912.035,Saint-Sauveur-des-Landes
35311,324400.147,6762126.557,Saint-Séglin
35312,342377.41,6767455.243,Saint-Senoux
35314,333790.639,6841590.298,Saint-Suliac
35315,360279.342,6800076.184,Saint-Sulpice-la-Forêt
35316,353729.278,6751965.98,Saint-Sulpice-des-Landes
35317,343861.143,6808617.145,Saint-Symphorien
35318,334766.592,6815373.256,Saint-Thual
35319,332014.753,6781847.117,Saint-Thurial
35320,326131.12,6797015.067,Saint-Uniac
35321,358271.787,6767546.828,Saulnières
35322,356019.244,6765309.749,Le Sel-de-Bretagne
35324,392485.336,6810332.007,La Selle-en-Luitré
35325,388798.017,6768487.311,La Selle-Guerchaise
35326,362706.135,6813727.459,Sens-de-Bretagne
35327,368480.284,6789402.995,Servon-sur-Vilaine
35328,322113.506,6753696.338,Sixt-sur-Aff
35329,366640.527,6831978.375,Sougéal
35330,385055.667,6795588.797,Taillis
35331,333437.489,6788187.919,Talensac
35332,361694.518,6754926.6,Teillay
35333,369921.329,6766738.881,Le Theil-de-Bretagne
35334,359353.592,6793889.377,Thorigné-Fouillard
35335,366775.559,6759159.694,Thourie
35336,372489.693,6814681.7,Le Tiercent
35337,342176.585,6813530.954,Tinténiac
35338,382021.738,6782006.576,Torcé
35339,360005.828,6830736.84,Trans-la-Forêt
35340,326941.91,6781960.624,Treffendel
35342,352754.873,6825724.274,Trémeheuc
35343,359835.826,6763138.631,Tresbœuf
35345,335836.415,6819203.219,Trévérien
35346,337381.382,6816173.532,Trimer
35347,380242.867,6796423.283,Val-d'Izé
35350,383007.496,6779170.154,Vergéal
35351,332626.257,6785444.382,Le Verger
35352,357056.587,6782515.525,Vern-sur-Seiche
35353,346819.626,6790338.365,Vezin-le-Coquet
35354,363844.413,6831992.492,Vieux-Viel
35355,366728.857,6813297.328,Vieux-Vy-sur-Couesnon
35356,346631.488,6805797.359,Vignoc
35357,388168.298,6825607.3,Villamée
35358,334721.139,6839083.074,La Ville-ès-Nonais
35359,379382.585,6770950.517,Visseiche
35360,388068.94,6787591.3,Vitré
35361,347666.128,6843694.696,Le Vivier-sur-Mer
35362,342477.708,6832388.64,Le Tronchet
35363,350032.287,6778250.502,Pont-Péan
36001,610951.765,6595722.392,Aigurande
36002,601968.236,6668330.677,Aize
36003,619845.087,6632007.479,Ambrault
36004,609761.805,6678550.915,Anjouin
36005,610164.803,6626887.828,Ardentes
36006,584540.811,6609855.071,Argenton-sur-Creuse
36007,582927.812,6650110.847,Argy
36008,568504.065,6645921.041,Arpheuilles
36009,601558.197,6622293.785,Arthon
36010,553822.493,6640186.03,Azay-le-Ferron
36011,605846.911,6674896.14,Bagneux
36012,590335.773,6598841.734,Baraize
36013,591681.362,6662326.87,Baudres
36014,587093.543,6599271.719,Bazaiges
36015,569243.784,6588688.039,Beaulieu
36016,559207.712,6607791.211,Bélâbre
36017,627981.627,6622327.864,La Berthenoux
36018,554673.663,6616726.973,Le Blanc
36019,623938.734,6631666.801,Bommiers
36020,564848.965,6588506.198,Bonneuil
36021,621245.219,6654303.828,Les Bordes
36022,599633.582,6614855.619,Bouesse
36023,598590.148,6659885.811,Bouges-le-Château
36024,601077.733,6656282.671,Bretagne
36025,625236.309,6606059.169,Briantes
36026,603379.711,6650757.912,Brion
36027,618113.286,6640221.058,Brives
36028,607864.941,6600238.249,La Buxerette
36029,601064.914,6670453.621,Buxeuil
36030,604610.451,6616181.262,Buxières-d'Aillac
36031,579118.926,6644255.46,Buzançais
36032,589393.208,6604320.936,Ceaulmont
36033,585988.318,6604594.11,Celon
36034,598862.452,6684366.896,Chabris
36035,568811.725,6593190.498,Chaillac
36036,563761.854,6606401.501,Chalais
36037,608177.846,6649519.493,La Champenoise
36038,631601.881,6605563.487,Champillet
36040,581995.481,6638096.557,La Chapelle-Orthemale
36041,607593.558,6662280.37,La Chapelle-Saint-Laurian
36042,584816.913,6618544.85,Chasseneuil
36043,618434.536,6603741.626,Chassignolles
36044,600399.079,6634492.643,Châteauroux
36045,561277.969,6656193.978,Châtillon-sur-Indre
36046,622789.445,6608743.684,La Châtre
36047,576172.422,6591256.981,La Châtre-Langlin
36048,593678.382,6607806.011,Chavin
36049,579913.509,6602020.678,Chazelet
36050,590575.987,6644749.208,Chezelles
36051,574568.289,6619001.838,Chitray
36052,627928.963,6647241.171,Chouday
36053,566948.42,6616170.87,Ciron
36054,555631.032,6650826.733,Cléré-du-Bois
36055,564742.387,6650176.317,Clion
36056,603694.783,6604747.391,Cluis
36057,602651.941,6643444.046,Coings
36058,548095.292,6612361.313,Concremiers
36059,622864.359,6643316.095,Condé
36060,618432.561,6597090.101,Crevant
36061,614200.237,6598498.027,Crozon-sur-Vauvre
36062,593914.731,6597791.609,Cuzion
36063,601116.623,6638636.642,Déols
36064,609413.279,6637253.029,Diors
36065,624540.57,6661052.48,Diou
36066,556278.968,6624399.26,Douadic
36067,568427.06,6598073.357,Dunet
36068,605245.103,6680574.237,Dun-le-Poëlier
36069,575165.171,6665383.347,Écueillé
36070,590199.072,6593684.236,Éguzon-Chantôme
36071,606727.572,6633247.393,Étrechet
36073,630965.945,6601779.439,Feusines
36074,555109.656,6656937.445,Fléré-la-Rivière
36075,604560.609,6662317.95,Fontenay
36076,544954.305,6621322.843,Fontgombault
36077,589073.517,6679019.49,Fontguenand
36078,613429.692,6608175.121,Fougerolles
36079,590316.8,6650556.523,Francillon
36080,584313.967,6656815.281,Frédille
36081,594201.811,6601594.085,Gargilesse-Dampierre
36082,585680.785,6660851.98,Gehée
36083,617032.189,6663307.977,Giroux
36084,603138.375,6611491.17,Gournay
36085,603977.358,6665720.052,Guilly
36086,577413.554,6659849.562,Heugnes
36087,544106.441,6612312.945,Ingrandes
36088,623945.48,6650304.835,Issoudun
36089,607878.627,6620866.165,Jeu-les-Bois
36090,581745.902,6661980.506,Jeu-Maloches
36091,626230.315,6610562.201,Lacs
36092,586766.557,6664821.412,Langé
36093,593323.176,6653594.967,Levroux
36094,561941.291,6598943.845,Lignac
36095,635847.945,6600428.529,Lignerolles
36096,555993.681,6630086.651,Lingé
36097,605572.915,6657830.79,Liniez
36098,616650.53,6654429.322,Lizeray
36099,602110.68,6591547.55,Lourdoueix-Saint-Michel
36100,624834.388,6613703.301,Lourouer-Saint-Laurent
36101,590258.781,6626285.493,Luant
36102,617808.672,6666611.506,Luçay-le-Libre
36103,580733.698,6669544.726,Luçay-le-Mâle
36104,542358.771,6622907.764,Lurais
36105,550210.411,6629273.398,Lureuil
36106,576291.563,6606592.384,Luzeret
36107,584523.897,6681189.663,Lye
36108,609509.195,6616865.782,Lys-Saint-Georges
36109,620275.014,6606764.161,Le Magny
36110,598749.701,6609747.371,Maillet
36111,596263.32,6608651.691,Malicornay
36112,612905.831,6634009.545,Mâron
36113,550448.667,6635211.245,Martizay
36114,555042.816,6610433.684,Mauvières
36115,596856.648,6681339.434,Menetou-sur-Nahon
36116,611535.668,6657170.72,Ménétréols-sous-Vatan
36117,590734.263,6607435.769,Le Menoux
36118,578911.843,6628087.522,Méobecq
36119,541856.473,6616545.777,Mérigny
36120,613846.839,6619439.993,Mers-sur-Indre
36121,621750.688,6638326.123,Meunet-Planches
36122,613479.746,6666344.157,Meunet-sur-Vatan
36123,567048.889,6636170.032,Mézières-en-Brenne
36124,570295.531,6624973.696,Migné
36125,628097.722,6657778.315,Migny
36126,604425.35,6598516.257,Montchevrier
36127,620823.783,6611193.688,Montgivray
36128,606963.168,6641390.249,Montierchaume
36129,616928.229,6618015.668,Montipouret
36130,629862.937,6609262.028,Montlevicq
36131,594807.865,6614971.823,Mosnay
36132,628983.891,6605742.734,La Motte-Feuilly
36133,606532.302,6607755.513,Mouhers
36134,580291.983,6588905.947,Mouhet
36135,590672.203,6657511.234,Moulins-sur-Céphons
36136,560124.103,6648841.943,Murs
36137,540999.497,6628121.637,Néons-sur-Creuse
36138,634221.689,6608417.357,Néret
36139,583872.64,6630272.196,Neuillay-les-Bois
36140,613103.074,6645478.922,Neuvy-Pailloux
36141,609119.514,6610952.51,Neuvy-Saint-Sépulchre
36142,590019.669,6634482.1,Niherne
36143,620179.392,6616057.261,Nohant-Vic
36144,579869.562,6622214.699,Nuret-le-Ferron
36145,552562.01,6647042.475,Obterre
36146,599933.901,6598499.904,Orsennes
36147,607359.479,6672263.757,Orville
36148,570650.305,6612806.181,Oulches
36149,571331.198,6651402.974,Palluau-sur-Indre
36150,582195.723,6594572.088,Parnac
36152,618030.249,6659877.772,Paudy
36153,559054.109,6641814.532,Paulnay
36154,590579.741,6610383.717,Le Pêchereau
36155,580060.87,6655154.033,Pellevoisin
36156,634436.089,6597645.579,Pérassay
36157,586560.153,6624425.007,La Pérouille
36158,592813.8,6604562.434,Badecon-le-Pin
36159,603084.097,6629253.83,Le Poinçonnet
36160,596803.497,6603311.768,Pommiers
36161,585358.416,6615378.634,Le Pont-Chrétien-Chabenet
36162,597333.031,6673048.456,Poulaines
36163,623829.307,6597510.443,Pouligny-Notre-Dame
36164,623731.322,6602139.969,Pouligny-Saint-Martin
36165,550714.11,6622299.661,Pouligny-Saint-Pierre
36166,571390.863,6660276.188,Préaux
36167,545687.679,6623895.733,Preuilly-la-Ville
36168,569576.926,6604124.05,Prissac
36169,628198.203,6631608.858,Pruniers
36170,609934.658,6668227.334,Reboursin
36171,624951.177,6664860.633,Reuilly
36172,576005.274,6613918.869,Rivarennes
36173,563048.998,6624698.326,Rosnay
36174,575441.737,6596976.634,Roussines
36175,597818.8,6664450.084,Rouvres-les-Bois
36176,561017.535,6615371.1,Ruffec
36177,574566.231,6601599.581,Sacierges-Saint-Martin
36178,547427.457,6616690.604,Saint-Aigny
36179,618624.388,6648595.095,Saint-Aoustrille
36180,620787.498,6625599.888,Saint-Août
36181,626290.389,6640554.841,Saint-Aubin
36182,577134.884,6595350.945,Saint-Benoît-du-Sault
36184,622193.29,6620034.17,Saint-Chartier
36185,602515.348,6677131.111,Saint-Christophe-en-Bazelle
36186,632422.548,6620380.068,Saint-Christophe-en-Boucherie
36187,577586.424,6600525.578,Saint-Civran
36188,560028.817,6659616.543,Saint-Cyran-du-Jambot
36189,611478.636,6603552.807,Saint-Denis-de-Jouhet
36190,614026.095,6639985.168,Sainte-Fauste
36191,607378.946,6667237.162,Saint-Florentin
36192,579946.743,6617620.297,Saint-Gaultier
36193,573010.196,6641277.295,Sainte-Gemme
36194,574515.515,6646976.21,Saint-Genou
36195,628960.677,6654377.688,Saint-Georges-sur-Arnon
36196,581101.026,6598834.925,Saint-Gilles
36197,551890.143,6608133.025,Saint-Hilaire-sur-Benaize
36198,585572.507,6645016.496,Saint-Lactencin
36199,623743.668,6657227.525,Sainte-Lizaigne
36200,586920.751,6613084.909,Saint-Marcel
36202,595043.572,6634687.252,Saint-Maur
36203,568193.364,6657554.92,Saint-Médard
36204,560774.402,6633598.173,Saint-Michel-en-Brenne
36205,621896.851,6667408.307,Saint-Pierre-de-Jards
36207,596202.824,6593371.234,Saint-Plantaire
36208,628552.881,6600878.71,Sainte-Sévère-sur-Indre
36209,612672.178,6651975.678,Saint-Valentin
36210,616331.441,6611416.629,Sarzay
36211,615293.1,6629004.237,Sassierges-Saint-Germain
36212,567246.058,6642380.048,Saulnay
36213,545937.613,6619047.853,Sauzelles
36214,626732.207,6594510.533,Sazeray
36215,631186.144,6643166.359,Ségry
36216,582674.106,6658640.627,Selles-sur-Nahon
36217,601156.73,6680635.571,Sembleçay
36218,584496.784,6652771.256,Sougé
36219,590266.91,6617872.662,Tendu
36220,579712.361,6611766.712,Thenay
